,h_geocode,C000,CA01,CA02,CA03,CE01,CE02,CE03,CNS01,CNS02,CNS03,CNS04,CNS05,CNS06,CNS07,CNS08,CNS09,CNS10,CNS11,CNS12,CNS13,CNS14,CNS15,CNS16,CNS17,CNS18,CNS19,CNS20,CR01,CR02,CR03,CR04,CR05,CR07,CT01,CT02,CD01,CD02,CD03,CD04,CS01,CS02,createdate,h_county,year,h_tract,paradise
14171,60070015002016,21,1,10,10,5,6,10,5,0,1,0,2,2,1,1,0,0,1,0,0,0,4,3,0,1,0,0,21,0,0,0,0,0,15,6,1,3,10,6,7,14,20230321,6007,2017,600700150,0
14172,60070015002017,54,9,27,18,7,19,28,5,0,2,1,2,0,2,1,0,2,0,2,0,3,18,6,3,3,2,2,50,0,0,0,0,4,46,8,5,10,17,13,26,28,20230321,6007,2017,600700150,0
14173,60070015002018,25,3,13,9,7,7,11,2,0,0,0,2,1,3,0,0,0,0,3,0,2,4,7,0,1,0,0,22,0,2,0,0,1,21,4,2,6,7,7,8,17,20230321,6007,2017,600700150,0
14174,60070015002019,28,4,12,12,6,9,13,3,0,0,1,3,1,6,0,1,0,0,1,1,1,3,4,0,1,1,1,26,1,0,0,0,1,23,5,3,7,7,7,15,13,20230321,6007,2017,600700150,0
14175,60070015002020,10,3,4,3,4,5,1,3,0,0,0,0,1,2,0,0,0,0,0,0,0,0,2,1,0,0,1,10,0,0,0,0,0,4,6,3,3,0,1,5,5,20230321,6007,2017,600700150,0
14176,60070015003001,70,17,31,22,18,20,32,7,0,1,4,7,3,4,0,0,0,0,7,0,0,9,19,0,4,2,3,59,0,2,8,0,1,60,10,4,14,21,14,39,31,20230321,6007,2017,600700150,0
14177,60070015003002,2,0,2,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,2,0,2,0,20230321,6007,2017,600700150,0
14178,60070015003003,86,22,37,27,19,28,39,9,0,0,6,6,4,11,3,2,2,1,5,1,2,14,11,1,4,3,1,79,0,2,2,0,3,80,6,5,16,23,20,45,41,20230321,6007,2017,600700150,0
14179,60070015003005,59,6,38,15,9,12,38,3,0,0,2,3,5,9,1,1,0,0,0,0,1,11,11,1,5,1,5,55,1,2,0,0,1,56,3,5,8,22,18,29,30,20230321,6007,2017,600700150,0
14180,60070015003006,68,8,40,20,11,21,36,2,0,1,3,3,5,7,1,0,2,0,4,1,1,9,15,2,4,5,3,68,0,0,0,0,0,66,2,4,16,21,19,36,32,20230321,6007,2017,600700150,0
14181,60070015003007,4,0,3,1,0,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,4,0,0,0,0,0,3,1,1,1,2,0,3,1,20230321,6007,2017,600700150,0
14182,60070015003010,44,10,22,12,7,11,26,3,0,2,1,5,1,6,1,0,1,0,1,0,1,11,7,0,0,3,1,42,2,0,0,0,0,42,2,2,9,11,12,22,22,20230321,6007,2017,600700150,0
14183,60070015003011,3,1,0,2,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,0,1,2,1,20230321,6007,2017,600700150,0
14184,60070015003012,17,4,8,5,4,3,10,0,0,1,1,0,1,3,2,0,1,0,0,0,0,2,2,0,1,0,3,17,0,0,0,0,0,15,2,1,4,2,6,8,9,20230321,6007,2017,600700150,0
14185,60070015003013,100,21,52,27,17,28,55,11,0,4,4,8,4,15,2,0,5,1,9,1,4,8,11,0,5,2,6,99,1,0,0,0,0,89,11,6,19,26,28,62,38,20230321,6007,2017,600700150,0
14186,60070015003014,101,20,59,22,19,40,42,7,0,0,8,4,4,11,3,0,4,1,3,0,4,14,15,3,10,2,8,100,1,0,0,0,0,92,9,6,19,30,26,52,49,20230321,6007,2017,600700150,0
14187,60070015003015,22,4,13,5,2,6,14,2,0,0,0,3,1,2,0,0,0,0,1,0,0,8,2,1,1,0,1,21,1,0,0,0,0,22,0,2,3,5,8,13,9,20230321,6007,2017,600700150,0
14188,60070015003016,48,5,25,18,10,16,22,4,0,3,3,2,1,2,1,0,2,1,1,0,4,7,6,1,5,3,2,48,0,0,0,0,0,44,4,4,15,14,10,28,20,20230321,6007,2017,600700150,0
14189,60070015003017,21,7,11,3,4,7,10,1,0,1,0,1,0,4,1,0,1,1,1,0,0,1,3,0,0,4,2,20,0,1,0,0,0,21,0,2,2,5,5,10,11,20230321,6007,2017,600700150,0
14190,60070015003018,4,0,3,1,0,0,4,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,2,2,1,1,0,2,4,0,20230321,6007,2017,600700150,0
14191,60070015003020,3,0,2,1,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,2,2,0,1,0,1,2,20230321,6007,2017,600700150,0
14192,60070015003022,23,4,16,3,4,6,13,1,0,0,4,1,0,4,0,1,0,0,1,0,0,3,3,0,4,0,1,23,0,0,0,0,0,22,1,1,5,10,3,12,11,20230321,6007,2017,600700150,0
14193,60070015004000,24,7,12,5,3,12,9,1,0,0,1,3,1,1,1,1,0,0,1,0,0,9,2,0,3,0,0,23,0,0,1,0,0,15,9,3,3,4,7,13,11,20230321,6007,2017,600700150,0
14194,60070015004004,10,3,5,2,3,3,4,3,0,0,1,1,0,2,0,0,0,0,1,0,2,0,0,0,0,0,0,10,0,0,0,0,0,5,5,2,2,2,1,6,4,20230321,6007,2017,600700150,0
14195,60070015004005,34,9,15,10,6,9,19,2,0,2,0,2,4,2,0,1,0,2,3,0,1,2,6,0,2,0,5,30,0,2,0,1,1,30,4,0,7,11,7,21,13,20230321,6007,2017,600700150,0
14196,60070015004006,44,5,22,17,8,7,29,1,0,0,5,6,1,4,1,1,0,0,3,1,0,8,7,2,1,2,1,44,0,0,0,0,0,43,1,0,10,14,15,22,22,20230321,6007,2017,600700150,0
14197,60070015004007,3,1,1,1,0,0,3,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,2,1,20230321,6007,2017,600700150,0
14198,60070015004008,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,20230321,6007,2017,600700150,0
14199,60070015004010,7,2,3,2,2,3,2,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,0,7,0,0,0,0,0,6,1,0,2,2,1,5,2,20230321,6007,2017,600700150,0
14200,60070015004011,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,20230321,6007,2017,600700150,0
14201,60070015004012,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,20230321,6007,2017,600700150,0
14202,60070015004015,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,1,1,20230321,6007,2017,600700150,0
14203,60070015004016,3,0,2,1,1,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,1,2,20230321,6007,2017,600700150,0
14204,60070015004025,78,24,29,25,19,24,35,7,0,0,7,10,3,6,1,2,1,0,5,1,3,10,9,1,7,2,3,69,2,0,1,2,4,68,10,11,11,17,15,45,33,20230321,6007,2017,600700150,0
14205,60070015004026,69,9,42,18,17,19,33,4,0,1,6,6,5,5,1,0,4,2,2,0,2,13,13,0,3,1,1,67,0,0,1,0,1,65,4,2,19,23,16,30,39,20230321,6007,2017,600700150,0
14206,60070015004028,7,2,4,1,2,2,3,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,7,0,0,0,0,0,6,1,0,3,0,2,3,4,20230321,6007,2017,600700150,0
14207,60070015004029,20,3,14,3,5,6,9,1,0,1,2,2,0,1,0,0,0,1,0,0,0,6,3,0,1,1,1,18,0,0,0,0,2,18,2,4,2,5,6,12,8,20230321,6007,2017,600700150,0
14208,60070015004030,16,4,7,5,3,6,7,2,0,0,1,1,1,3,1,0,0,0,0,0,1,1,2,0,3,0,0,13,2,0,1,0,0,12,4,3,3,4,2,10,6,20230321,6007,2017,600700150,0
14209,60070015004031,13,3,7,3,2,3,8,1,0,0,2,1,1,2,0,0,0,0,0,0,0,2,3,0,0,0,1,13,0,0,0,0,0,9,4,2,2,3,3,8,5,20230321,6007,2017,600700150,0
14210,60070015004032,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,20230321,6007,2017,600700150,0
14211,60070015004035,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20230321,6007,2017,600700150,0
14212,60070015004036,9,2,4,3,1,1,7,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,1,1,1,0,1,7,0,0,2,0,0,5,4,2,3,1,1,4,5,20230321,6007,2017,600700150,0
14213,60070015004037,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,20230321,6007,2017,600700150,0
14214,60070015005000,4,2,2,0,1,1,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,1,3,1,0,0,1,4,0,20230321,6007,2017,600700150,0
14215,60070015005001,29,5,16,8,6,9,14,5,0,0,2,0,3,6,0,0,0,1,0,0,3,3,4,1,0,1,0,28,0,0,0,0,1,22,7,7,5,7,5,17,12,20230321,6007,2017,600700150,0
14216,60070015005004,55,13,27,15,13,13,29,4,0,0,4,3,0,6,0,0,0,1,2,0,1,15,8,0,6,1,4,51,2,1,0,0,1,39,16,2,12,16,12,26,29,20230321,6007,2017,600700150,0
14217,60070015005005,2,0,2,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,1,1,2,0,20230321,6007,2017,600700150,0
14218,60070015005006,6,2,3,1,2,3,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,5,0,0,1,0,0,6,0,1,0,1,2,3,3,20230321,6007,2017,600700150,0
14219,60070015005007,7,1,4,2,1,2,4,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,2,0,0,0,0,7,0,0,0,0,0,7,0,1,2,1,2,4,3,20230321,6007,2017,600700150,0
14220,60070015005008,2,0,2,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,1,20230321,6007,2017,600700150,0
14221,60070015005009,6,2,3,1,3,0,3,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,1,0,0,0,6,0,0,0,0,0,6,0,1,0,1,2,2,4,20230321,6007,2017,600700150,0
14222,60070015005010,12,2,5,5,2,4,6,1,0,1,0,1,0,1,0,0,0,0,0,1,0,2,2,0,2,1,0,12,0,0,0,0,0,11,1,0,1,4,5,5,7,20230321,6007,2017,600700150,0
14223,60070015005011,13,2,7,4,4,3,6,0,0,0,0,1,0,1,0,0,1,0,0,0,0,6,1,1,0,1,1,12,0,1,0,0,0,10,3,1,5,3,2,3,10,20230321,6007,2017,600700150,0
14224,60070015005012,8,2,3,3,2,1,5,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,3,0,1,0,0,8,0,0,0,0,0,8,0,0,4,1,1,3,5,20230321,6007,2017,600700150,0
14225,60070015005013,6,2,2,2,3,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,0,5,0,1,0,0,0,5,1,1,1,2,0,4,2,20230321,6007,2017,600700150,0
14226,60070015005014,4,0,2,2,1,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,4,0,0,0,0,0,4,0,0,2,2,0,3,1,20230321,6007,2017,600700150,0
14227,60070015005016,12,3,5,4,4,1,7,1,0,0,1,2,0,1,1,0,0,0,0,0,1,0,1,1,0,0,3,8,0,0,3,0,1,7,5,0,2,1,6,6,6,20230321,6007,2017,600700150,0
14228,60070015005017,11,2,6,3,2,7,2,1,0,0,0,2,0,1,0,1,0,0,0,0,0,1,4,0,0,1,0,11,0,0,0,0,0,4,7,2,4,2,1,4,7,20230321,6007,2017,600700150,0
14229,60070015005018,7,0,3,4,2,3,2,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,1,0,7,0,0,0,0,0,6,1,0,0,5,2,4,3,20230321,6007,2017,600700150,0
14230,60070015005020,13,5,6,2,4,3,6,2,0,0,0,2,0,1,0,1,0,0,1,0,0,1,2,0,2,0,1,13,0,0,0,0,0,7,6,1,3,2,2,9,4,20230321,6007,2017,600700150,0
14231,60070015005025,17,5,9,3,6,2,9,1,0,0,0,4,0,2,0,1,0,0,1,0,0,5,0,0,2,1,0,16,0,0,0,0,1,15,2,3,3,3,3,9,8,20230321,6007,2017,600700150,0
14232,60070015005029,6,2,4,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,2,0,0,6,0,0,0,0,0,6,0,0,0,1,3,4,2,20230321,6007,2017,600700150,0
14233,60070015005030,14,3,10,1,6,5,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,7,1,0,1,1,14,0,0,0,0,0,10,4,1,2,6,2,2,12,20230321,6007,2017,600700150,0
14234,60070015005032,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,2,0,0,1,1,0,1,1,20230321,6007,2017,600700150,0
14235,60070015005035,9,3,3,3,2,4,3,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,2,1,1,0,1,9,0,0,0,0,0,7,2,0,3,0,3,0,9,20230321,6007,2017,600700150,0
14236,60070016011010,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,20230321,6007,2017,600700160,0
14237,60070016011020,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,1,2,0,20230321,6007,2017,600700160,0
14238,60070016011026,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,20230321,6007,2017,600700160,0
14239,60070016011034,2,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,0,1,2,0,20230321,6007,2017,600700160,0
14240,60070016011038,5,0,3,2,1,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,2,0,3,0,1,1,0,0,4,1,2,1,1,1,4,1,20230321,6007,2017,600700160,0
14241,60070016011039,2,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,2,0,1,0,0,0,0,2,20230321,6007,2017,600700160,0
14242,60070016011041,2,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,0,0,1,0,1,1,20230321,6007,2017,600700160,0
14243,60070016011056,8,1,4,3,4,3,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,3,0,0,1,0,8,0,0,0,0,0,7,1,2,2,2,1,2,6,20230321,6007,2017,600700160,0
14244,60070016011062,5,1,2,2,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,5,0,0,0,0,0,3,2,3,0,1,0,1,4,20230321,6007,2017,600700160,0
14245,60070016011063,8,1,5,2,2,2,4,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,7,0,0,1,0,0,7,1,3,1,2,1,3,5,20230321,6007,2017,600700160,0
14246,60070016011064,16,1,10,5,2,7,7,0,0,0,4,2,0,2,0,0,0,1,0,0,0,2,3,0,0,0,2,14,0,0,1,0,1,16,0,3,1,6,5,8,8,20230321,6007,2017,600700160,0
14247,60070016011065,3,1,2,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,1,0,0,3,0,0,0,0,2,1,2,20230321,6007,2017,600700160,0
14248,60070016011066,2,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,2,0,1,1,0,0,0,2,20230321,6007,2017,600700160,0
14249,60070016011067,81,12,39,30,18,24,39,4,0,1,4,3,3,9,0,3,1,2,5,1,4,15,15,2,6,1,2,78,2,0,1,0,0,73,8,6,18,20,25,49,32,20230321,6007,2017,600700160,0
14250,60070016011068,15,1,7,7,2,4,9,1,0,1,0,1,2,2,0,0,0,0,0,0,0,3,2,0,3,0,0,14,1,0,0,0,0,15,0,2,5,5,2,8,7,20230321,6007,2017,600700160,0
14251,60070016011069,10,1,5,4,0,2,8,1,0,0,0,2,1,0,0,0,0,0,0,0,1,3,0,0,0,1,1,10,0,0,0,0,0,10,0,2,3,0,4,4,6,20230321,6007,2017,600700160,0
14252,60070016011070,106,17,46,43,25,27,54,2,0,2,3,7,3,9,2,1,5,4,4,0,7,18,15,4,9,1,10,98,0,0,2,1,5,103,3,9,14,33,33,48,58,20230321,6007,2017,600700160,0
14253,60070016011071,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,20230321,6007,2017,600700160,0
14254,60070016011073,31,9,14,8,6,8,17,0,0,0,2,0,0,4,1,1,1,1,3,0,1,7,5,0,1,2,2,30,0,0,0,0,1,28,3,3,7,6,6,13,18,20230321,6007,2017,600700160,0
14255,60070016011074,7,1,5,1,2,2,3,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,1,1,0,0,0,7,0,0,0,0,0,7,0,3,1,1,1,2,5,20230321,6007,2017,600700160,0
14256,60070016011075,9,5,3,1,5,4,0,0,0,0,3,0,0,1,0,0,0,0,0,0,1,1,2,0,1,0,0,9,0,0,0,0,0,9,0,1,1,1,1,4,5,20230321,6007,2017,600700160,0
14257,60070016011076,32,6,14,12,8,9,15,1,0,0,1,1,1,4,2,1,0,0,3,0,0,6,6,1,0,3,2,32,0,0,0,0,0,32,0,2,8,9,7,14,18,20230321,6007,2017,600700160,0
14258,60070016011077,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,1,20230321,6007,2017,600700160,0
14259,60070016011081,15,4,8,3,4,0,11,0,0,1,0,1,1,1,0,0,0,0,1,0,0,2,4,1,1,0,2,14,0,0,0,0,1,14,1,1,4,5,1,11,4,20230321,6007,2017,600700160,0
14260,60070016011083,2,0,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,2,0,0,1,0,1,2,0,20230321,6007,2017,600700160,0
14261,60070016011086,3,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,3,0,0,0,0,0,3,0,0,0,0,1,2,1,20230321,6007,2017,600700160,0
14262,60070016011087,3,0,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,3,0,0,0,0,0,3,0,1,0,1,1,0,3,20230321,6007,2017,600700160,0
14263,60070016011089,21,3,11,7,4,4,13,1,0,0,1,1,1,2,1,0,0,0,1,0,0,4,3,0,2,2,2,19,0,0,2,0,0,21,0,1,3,2,12,9,12,20230321,6007,2017,600700160,0
14264,60070016011091,10,2,3,5,3,2,5,0,0,0,1,0,0,1,1,0,1,0,0,0,0,4,0,0,0,0,2,10,0,0,0,0,0,10,0,1,4,0,3,5,5,20230321,6007,2017,600700160,0
14265,60070016011092,6,0,4,2,1,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,5,1,0,0,0,0,6,0,0,3,1,2,5,1,20230321,6007,2017,600700160,0
14266,60070016011096,5,0,4,1,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,4,1,0,2,2,1,2,3,20230321,6007,2017,600700160,0
14267,60070016012002,10,2,5,3,2,2,6,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,0,1,2,1,10,0,0,0,0,0,7,3,0,2,2,4,4,6,20230321,6007,2017,600700160,0
14268,60070016012003,35,7,15,13,9,13,13,0,0,1,1,1,3,2,1,2,1,0,4,0,1,9,3,1,3,1,1,34,0,0,0,1,0,34,1,4,5,11,8,16,19,20230321,6007,2017,600700160,0
14269,60070016012004,13,3,7,3,2,7,4,0,0,0,0,0,1,3,0,1,1,0,1,0,0,3,0,0,1,0,2,13,0,0,0,0,0,13,0,1,3,2,4,5,8,20230321,6007,2017,600700160,0
14270,60070016012005,47,11,23,13,11,18,18,1,0,0,1,2,1,5,2,0,3,0,3,0,4,4,9,3,4,2,3,41,0,2,1,0,3,44,3,3,8,15,10,25,22,20230321,6007,2017,600700160,0
14271,60070016012008,23,3,13,7,5,6,12,1,1,0,2,0,0,1,0,0,0,1,1,0,3,6,5,0,1,0,1,22,0,0,0,0,1,19,4,2,7,9,2,11,12,20230321,6007,2017,600700160,0
14272,60070016012010,3,0,2,1,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,3,0,1,2,0,0,2,1,20230321,6007,2017,600700160,0
14273,60070016012011,3,0,2,1,0,1,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,3,0,0,1,1,1,2,1,20230321,6007,2017,600700160,0
14274,60070016012012,10,2,8,0,2,0,8,0,0,0,1,1,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,9,0,0,0,0,1,7,3,2,0,2,4,6,4,20230321,6007,2017,600700160,0
14275,60070016021001,33,12,14,7,7,11,15,1,0,0,3,1,1,2,2,1,0,0,1,0,0,5,7,4,3,0,2,31,0,0,1,0,1,33,0,2,5,5,9,18,15,20230321,6007,2017,600700160,0
14276,60070016021002,4,3,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,3,0,0,0,0,1,3,1,0,0,1,0,2,2,20230321,6007,2017,600700160,0
14277,60070016021003,104,16,48,40,22,25,57,3,0,1,8,6,8,11,2,0,0,0,5,3,4,15,15,3,6,5,9,101,2,1,0,0,0,96,8,11,17,31,29,57,47,20230321,6007,2017,600700160,0
14278,60070016021004,43,9,25,9,13,8,22,0,0,1,2,4,1,5,0,1,1,0,1,2,5,6,7,0,4,2,1,35,2,1,2,0,3,41,2,5,7,7,15,21,22,20230321,6007,2017,600700160,0
14279,60070016021005,29,3,13,13,5,9,15,0,0,0,2,0,0,0,0,1,4,1,0,1,1,9,3,2,2,1,2,27,0,0,0,0,2,28,1,5,4,9,8,14,15,20230321,6007,2017,600700160,0
14280,60070016021006,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,1,20230321,6007,2017,600700160,0
14281,60070016021007,12,1,10,1,2,3,7,1,0,0,1,0,2,1,0,0,1,0,0,0,0,1,2,1,1,0,1,12,0,0,0,0,0,8,4,1,1,6,3,8,4,20230321,6007,2017,600700160,0
14282,60070016021008,2,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2,0,1,0,0,0,2,0,20230321,6007,2017,600700160,0
14283,60070016021009,4,0,4,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,4,0,0,1,1,2,2,2,20230321,6007,2017,600700160,0
14284,60070016021010,8,0,6,2,1,1,6,0,0,0,2,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,1,7,0,0,1,0,0,8,0,0,2,4,2,7,1,20230321,6007,2017,600700160,0
14285,60070016021012,54,12,30,12,12,13,29,3,0,1,4,1,2,6,0,1,2,0,1,1,4,9,9,1,2,4,3,43,1,5,2,0,3,52,2,2,7,15,18,26,28,20230321,6007,2017,600700160,0
14286,60070016021013,54,7,29,18,14,12,28,2,0,1,6,1,0,6,1,1,2,0,0,0,1,11,14,1,3,1,3,48,1,0,4,0,1,44,10,2,15,18,12,30,24,20230321,6007,2017,600700160,0
14287,60070016021021,28,5,15,8,5,7,16,0,0,0,2,0,0,6,0,2,2,1,1,0,2,2,5,0,2,0,3,28,0,0,0,0,0,28,0,4,4,10,5,17,11,20230321,6007,2017,600700160,0
14288,60070016021024,19,7,8,4,4,7,8,1,0,0,1,2,0,3,1,0,0,1,0,0,2,1,3,1,2,0,1,17,0,1,1,0,0,18,1,2,6,3,1,12,7,20230321,6007,2017,600700160,0
14289,60070016021030,8,1,5,2,1,0,7,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,2,1,1,8,0,0,0,0,0,8,0,0,2,2,3,3,5,20230321,6007,2017,600700160,0
14290,60070016021031,2,0,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,1,1,1,0,1,0,2,0,20230321,6007,2017,600700160,0
14291,60070016021034,2,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,2,0,0,1,1,0,1,1,20230321,6007,2017,600700160,0
14292,60070016021035,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,20230321,6007,2017,600700160,0
14293,60070016021036,16,2,10,4,5,2,9,2,0,0,0,2,0,1,0,0,1,0,2,0,0,3,3,1,0,0,1,15,0,0,1,0,0,15,1,2,4,3,5,6,10,20230321,6007,2017,600700160,0
14294,60070016021037,5,3,2,0,3,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,5,0,0,0,0,0,5,0,0,1,0,1,3,2,20230321,6007,2017,600700160,0
14295,60070016021038,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,20230321,6007,2017,600700160,0
14296,60070016021039,3,1,2,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,1,1,2,1,20230321,6007,2017,600700160,0
14297,60070016021040,5,0,5,0,2,1,2,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,5,0,0,1,3,1,3,2,20230321,6007,2017,600700160,0
14298,60070016021042,20,4,9,7,3,9,8,0,0,0,3,2,1,2,0,1,0,1,1,0,0,3,4,0,1,1,0,20,0,0,0,0,0,17,3,3,5,4,4,12,8,20230321,6007,2017,600700160,0
